 MAVIR MKp - Adatok letõltése;
;
Létrehozás dátuma: 2019.06.04.;
Létrehozás idõpontja: 8:52;
Adatok letõltése az alábbi helyrõl:;EONEROMU;
;
Mérési pont ID + Mutatószám(ok);
1: HU000120B11-U-NAPE-SZIGVA-0400-32 // Szigetvár naperõmû kiadott (100 kW Gamma Kft.) // Szigetvár naperõmû kiadott (100 kW Gamma Kft.) (DPID: 16691) // 2.29.99.128  TG15 A-;

Egyedi értékek;
Mérési idõszak (perc);15;;;;
Mennyiségi egység;kW;;;;
Dátum / idõ;1. Adatsor;Állapot;Hihetoség;
2019.04.18. 14:30;303,624;W;E (1);
2019.04.18. 14:45;242,759;W;E (1);
2019.04.18. 15:00;386,539;W;E (1);
2019.04.18. 15:15;321,384;W;E (1);
2019.04.18. 15:30;424,454;W;E (1);
2019.04.18. 15:45;283,868;W;E (1);
2019.04.18. 16:00;133,502;W;E (1);
2019.04.18. 16:15;179,201;W;E (1);
2019.04.18. 16:30;121,330;W;E (1);
2019.04.18. 16:45;208,336;W;E (1);
2019.04.18. 17:00;277,781;W;E (1);
2019.04.18. 17:15;172,116;W;E (1);
2019.04.18. 17:30;195,564;W;E (1);
2019.04.18. 17:45;117,738;W;E (1);
2019.04.18. 18:00;35,421;W;E (1);
2019.04.18. 18:15;26,940;W;E (1);
2019.04.18. 18:30;43,204;W;E (1);
2019.04.18. 18:45;36,219;W;E (1);
2019.04.18. 19:00;20,155;W;E (1);
2019.04.18. 19:15;13,769;W;E (1);
2019.04.18. 19:30;4,590;W;E (1);
2019.04.18. 19:45;0,399;W;E (1);
2019.04.18. 20:00;0,000;W;E (1);
2019.04.18. 20:15;0,000;W;E (1);
2019.04.18. 20:30;0,000;W;E (1);
2019.04.18. 20:45;0,000;W;E (1);
2019.04.18. 21:00;0,000;W;E (1);
2019.04.18. 21:15;0,000;W;E (1);
2019.04.18. 21:30;0,000;W;E (1);
2019.04.18. 21:45;0,000;W;E (1);
2019.04.18. 22:00;0,000;W;E (1);
2019.04.18. 22:15;0,000;W;E (1);
2019.04.18. 22:30;0,000;W;E (1);
2019.04.18. 22:45;0,000;W;E (1);
2019.04.18. 23:00;0,000;W;E (1);
2019.04.18. 23:15;0,000;W;E (1);
2019.04.18. 23:30;0,000;W;E (1);
2019.04.18. 23:45;0,000;W;E (1);
2019.04.19. 0:00;0,000;W;E (1);
2019.04.19. 0:15;0,000;W;E (1);
2019.04.19. 0:30;0,000;W;E (1);
2019.04.19. 0:45;0,000;W;E (1);
2019.04.19. 1:00;0,000;W;E (1);
2019.04.19. 1:15;0,000;W;E (1);
2019.04.19. 1:30;0,000;W;E (1);
2019.04.19. 1:45;0,000;W;E (1);
2019.04.19. 2:00;0,000;W;E (1);
2019.04.19. 2:15;0,000;W;E (1);
2019.04.19. 2:30;0,000;W;E (1);
2019.04.19. 2:45;0,000;W;E (1);
2019.04.19. 3:00;0,000;W;E (1);
2019.04.19. 3:15;0,000;W;E (1);
2019.04.19. 3:30;0,000;W;E (1);
2019.04.19. 3:45;0,000;W;E (1);
2019.04.19. 4:00;0,000;W;E (1);
2019.04.19. 4:15;0,000;W;E (1);
2019.04.19. 4:30;0,000;W;E (1);
2019.04.19. 4:45;0,000;W;E (1);
2019.04.19. 5:00;0,000;W;E (1);
2019.04.19. 5:15;0,000;W;E (1);
2019.04.19. 5:30;0,000;W;E (1);
2019.04.19. 5:45;0,000;W;E (1);
2019.04.19. 6:00;0,199;W;E (1);
2019.04.19. 6:15;2,694;W;E (1);
2019.04.19. 6:30;7,483;W;E (1);
2019.04.19. 6:45;13,170;W;E (1);
2019.04.19. 7:00;30,033;W;E (1);
2019.04.19. 7:15;56,773;W;E (1);
2019.04.19. 7:30;68,348;W;E (1);
2019.04.19. 7:45;95,188;W;E (1);
2019.04.19. 8:00;96,585;W;E (1);
2019.04.19. 8:15;199,256;W;E (1);
2019.04.19. 8:30;191,872;W;E (1);
2019.04.19. 8:45;268,103;W;E (1);
2019.04.19. 9:00;264,710;W;E (1);
2019.04.19. 9:15;261,817;W;E (1);
2019.04.19. 9:30;335,253;W;E (1);
2019.04.19. 9:45;355,009;W;E (1);
2019.04.19. 10:00;370,076;W;E (1);
2019.04.19. 10:15;388,534;W;E (1);
2019.04.19. 10:30;409,388;W;E (1);
2019.04.19. 10:45;426,450;W;E (1);
2019.04.19. 11:00;446,406;W;E (1);
2019.04.19. 11:15;461,073;W;E (1);
2019.04.19. 11:30;426,450;W;E (1);
2019.04.19. 11:45;423,556;W;E (1);
2019.04.19. 12:00;411,384;W;E (1);
2019.04.19. 12:15;385,641;W;E (1);
2019.04.19. 12:30;377,459;W;E (1);
2019.04.19. 12:45;452,392;W;E (1);
2019.04.19. 13:00;374,166;W;E (1);
2019.04.19. 13:15;280,176;W;E (1);
2019.04.19. 13:30;306,617;W;E (1);
2019.04.19. 13:45;306,916;W;E (1);
2019.04.19. 14:00;426,949;W;E (1);
2019.04.19. 14:15;477,836;W;E (1);
2019.04.19. 14:30;294,544;W;E (1);
2019.04.19. 14:45;423,457;W;E (1);
2019.04.19. 15:00;335,952;W;E (1);
2019.04.19. 15:15;435,829;W;E (1);
2019.04.19. 15:30;410,286;W;E (1);
2019.04.19. 15:45;383,845;W;E (1);
2019.04.19. 16:00;209,234;W;E (1);
2019.04.19. 16:15;290,652;W;E (1);
2019.04.19. 16:30;303,923;W;E (1);
2019.04.19. 16:45;273,790;W;E (1);
2019.04.19. 17:00;247,249;W;E (1);
2019.04.19. 17:15;208,536;W;E (1);
2019.04.19. 17:30;180,198;W;E (1);
2019.04.19. 17:45;146,074;W;E (1);
2019.04.19. 18:00;113,447;W;E (1);
2019.04.19. 18:15;80,221;W;E (1);
2019.04.19. 18:30;52,882;W;E (1);
2019.04.19. 18:45;30,831;W;E (1);
2019.04.19. 19:00;17,361;W;E (1);
2019.04.19. 19:15;10,177;W;E (1);
2019.04.19. 19:30;5,188;W;E (1);
2019.04.19. 19:45;1,197;W;E (1);
2019.04.19. 20:00;0,000;W;E (1);
2019.04.19. 20:15;0,000;W;E (1);
2019.04.19. 20:30;0,000;W;E (1);
2019.04.19. 20:45;0,000;W;E (1);
2019.04.19. 21:00;0,000;W;E (1);
2019.04.19. 21:15;0,000;W;E (1);
2019.04.19. 21:30;0,000;W;E (1);
2019.04.19. 21:45;0,000;W;E (1);
2019.04.19. 22:00;0,000;W;E (1);
2019.04.19. 22:15;0,000;W;E (1);
2019.04.19. 22:30;0,000;W;E (1);
2019.04.19. 22:45;0,000;W;E (1);
2019.04.19. 23:00;0,000;W;E (1);
2019.04.19. 23:15;0,000;W;E (1);
2019.04.19. 23:30;0,000;W;E (1);
2019.04.19. 23:45;0,000;W;E (1);
2019.04.20. 0:00;0,000;W;E (1);
2019.04.20. 0:15;0,000;W;E (1);
2019.04.20. 0:30;0,000;W;E (1);
2019.04.20. 0:45;0,000;W;E (1);
2019.04.20. 1:00;0,000;W;E (1);
2019.04.20. 1:15;0,000;W;E (1);
2019.04.20. 1:30;0,000;W;E (1);
2019.04.20. 1:45;0,000;W;E (1);
2019.04.20. 2:00;0,000;W;E (1);
2019.04.20. 2:15;0,000;W;E (1);
2019.04.20. 2:30;0,000;W;E (1);
2019.04.20. 2:45;0,000;W;E (1);
2019.04.20. 3:00;0,000;W;E (1);
2019.04.20. 3:15;0,000;W;E (1);
2019.04.20. 3:30;0,000;W;E (1);
2019.04.20. 3:45;0,000;W;E (1);
2019.04.20. 4:00;0,000;W;E (1);
2019.04.20. 4:15;0,000;W;E (1);
2019.04.20. 4:30;0,000;W;E (1);
2019.04.20. 4:45;0,000;W;E (1);
2019.04.20. 5:00;0,000;W;E (1);
2019.04.20. 5:15;0,000;W;E (1);
2019.04.20. 5:30;0,000;W;E (1);
2019.04.20. 5:45;0,000;W;E (1);
2019.04.20. 6:00;0,399;W;E (1);
2019.04.20. 6:15;3,891;W;E (1);
2019.04.20. 6:30;8,880;W;E (1);
2019.04.20. 6:45;16,563;W;E (1);
2019.04.20. 7:00;31,130;W;E (1);
2019.04.20. 7:15;53,082;W;E (1);
2019.04.20. 7:30;81,019;W;E (1);
2019.04.20. 7:45;112,150;W;E (1);
2019.04.20. 8:00;144,777;W;E (1);
2019.04.20. 8:15;179,201;W;E (1);
2019.04.20. 8:30;211,828;W;E (1);
2019.04.20. 8:45;242,360;W;E (1);
2019.04.20. 9:00;271,695;W;E (1);
2019.04.20. 9:15;299,732;W;E (1);
2019.04.20. 9:30;325,674;W;E (1);
2019.04.20. 9:45;351,617;W;E (1);
2019.04.20. 10:00;375,264;W;E (1);
2019.04.20. 10:15;394,920;W;E (1);
2019.04.20. 10:30;412,581;W;E (1);
2019.04.20. 10:45;429,842;W;E (1);
2019.04.20. 11:00;445,707;W;E (1);
2019.04.20. 11:15;457,381;W;E (1);
2019.04.20. 11:30;464,466;W;E (1);
2019.04.20. 11:45;468,257;W;E (1);
2019.04.20. 12:00;472,148;W;E (1);
2019.04.20. 12:15;471,849;W;E (1);
2019.04.20. 12:30;474,942;W;E (1);
2019.04.20. 12:45;474,742;W;E (1);
2019.04.20. 13:00;474,144;W;E (1);
2019.04.20. 13:15;471,450;W;E (1);
2019.04.20. 13:30;473,046;W;E (1);
2019.04.20. 13:45;471,949;W;E (1);
2019.04.20. 14:00;467,658;W;E (1);
2019.04.20. 14:15;465,164;W;E (1);
2019.04.20. 14:30;456,084;W;E (1);
2019.04.20. 14:45;439,820;W;E (1);
2019.04.20. 15:00;422,958;W;E (1);
2019.04.20. 15:15;407,193;W;E (1);
2019.04.20. 15:30;388,235;W;E (1);
2019.04.20. 15:45;368,180;W;E (1);
2019.04.20. 16:00;347,526;W;E (1);
2019.04.20. 16:15;320,985;W;E (1);
2019.04.20. 16:30;297,438;W;E (1);
2019.04.20. 16:45;269,200;W;E (1);
2019.04.20. 17:00;239,966;W;E (1);
2019.04.20. 17:15;208,934;W;E (1);
2019.04.20. 17:30;176,108;W;E (1);
2019.04.20. 17:45;142,782;W;E (1);
2019.04.20. 18:00;110,953;W;E (1);
2019.04.20. 18:15;80,121;W;E (1);
2019.04.20. 18:30;52,583;W;E (1);
2019.04.20. 18:45;31,530;W;E (1);
2019.04.20. 19:00;17,461;W;E (1);
2019.04.20. 19:15;10,077;W;E (1);
2019.04.20. 19:30;5,288;W;E (1);
2019.04.20. 19:45;1,197;W;E (1);
2019.04.20. 20:00;0,100;W;E (1);
2019.04.20. 20:15;0,000;W;E (1);
2019.04.20. 20:30;0,000;W;E (1);
2019.04.20. 20:45;0,000;W;E (1);
2019.04.20. 21:00;0,000;W;E (1);
2019.04.20. 21:15;0,000;W;E (1);
2019.04.20. 21:30;0,000;W;E (1);
2019.04.20. 21:45;0,000;W;E (1);
2019.04.20. 22:00;0,000;W;E (1);
2019.04.20. 22:15;0,000;W;E (1);
2019.04.20. 22:30;0,000;W;E (1);
2019.04.20. 22:45;0,000;W;E (1);
2019.04.20. 23:00;0,000;W;E (1);
2019.04.20. 23:15;0,000;W;E (1);
2019.04.20. 23:30;0,000;W;E (1);
2019.04.20. 23:45;0,000;W;E (1);
2019.04.21. 0:00;0,000;W;E (1);
2019.04.21. 0:15;0,000;W;E (1);
2019.04.21. 0:30;0,000;W;E (1);
2019.04.21. 0:45;0,000;W;E (1);
2019.04.21. 1:00;0,000;W;E (1);
2019.04.21. 1:15;0,000;W;E (1);
2019.04.21. 1:30;0,000;W;E (1);
2019.04.21. 1:45;0,000;W;E (1);
2019.04.21. 2:00;0,000;W;E (1);
2019.04.21. 2:15;0,000;W;E (1);
2019.04.21. 2:30;0,000;W;E (1);
2019.04.21. 2:45;0,000;W;E (1);
2019.04.21. 3:00;0,000;W;E (1);
2019.04.21. 3:15;0,000;W;E (1);
2019.04.21. 3:30;0,000;W;E (1);
2019.04.21. 3:45;0,000;W;E (1);
2019.04.21. 4:00;0,000;W;E (1);
2019.04.21. 4:15;0,000;W;E (1);
2019.04.21. 4:30;0,000;W;E (1);
2019.04.21. 4:45;0,000;W;E (1);
2019.04.21. 5:00;0,000;W;E (1);
2019.04.21. 5:15;0,000;W;E (1);
2019.04.21. 5:30;0,000;W;E (1);
2019.04.21. 5:45;0,000;W;E (1);
2019.04.21. 6:00;0,299;W;E (1);
2019.04.21. 6:15;3,292;W;E (1);
2019.04.21. 6:30;8,880;W;E (1);
2019.04.21. 6:45;17,461;W;E (1);
2019.04.21. 7:00;32,328;W;E (1);
2019.04.21. 7:15;54,179;W;E (1);
2019.04.21. 7:30;81,818;W;E (1);
2019.04.21. 7:45;112,449;W;E (1);
2019.04.21. 8:00;144,378;W;E (1);
2019.04.21. 8:15;177,604;W;E (1);
2019.04.21. 8:30;211,628;W;E (1);
2019.04.21. 8:45;241,562;W;E (1);
2019.04.21. 9:00;269,600;W;E (1);
2019.04.21. 9:15;297,737;W;E (1);
2019.04.21. 9:30;325,176;W;E (1);
2019.04.21. 9:45;350,120;W;E (1);
2019.04.21. 10:00;372,370;W;E (1);
2019.04.21. 10:15;393,124;W;E (1);
2019.04.21. 10:30;409,089;W;E (1);
2019.04.21. 10:45;424,155;W;E (1);
2019.04.21. 11:00;440,319;W;E (1);
2019.04.21. 11:15;456,284;W;E (1);
2019.04.21. 11:30;463,767;W;E (1);
2019.04.21. 11:45;466,860;W;E (1);
2019.04.21. 12:00;469,255;W;E (1);
2019.04.21. 12:15;473,346;W;E (1);
2019.04.21. 12:30;474,942;W;E (1);
2019.04.21. 12:45;472,847;W;E (1);
2019.04.21. 13:00;473,446;W;E (1);
2019.04.21. 13:15;473,944;W;E (1);
2019.04.21. 13:30;472,647;W;E (1);
2019.04.21. 13:45;467,758;W;E (1);
2019.04.21. 14:00;464,765;W;E (1);
2019.04.21. 14:15;459,976;W;E (1);
2019.04.21. 14:30;449,598;W;E (1);
2019.04.21. 14:45;438,024;W;E (1);
2019.04.21. 15:00;423,856;W;E (1);
2019.04.21. 15:15;407,492;W;E (1);
2019.04.21. 15:30;395,918;W;E (1);
2019.04.21. 15:45;378,158;W;E (1);
2019.04.21. 16:00;349,721;W;E (1);
2019.04.21. 16:15;321,983;W;E (1);
2019.04.21. 16:30;294,943;W;E (1);
2019.04.21. 16:45;267,504;W;E (1);
2019.04.21. 17:00;239,666;W;E (1);
2019.04.21. 17:15;210,631;W;E (1);
2019.04.21. 17:30;178,203;W;E (1);
2019.04.21. 17:45;145,376;W;E (1);
2019.04.21. 18:00;112,948;W;E (1);
2019.04.21. 18:15;81,418;W;E (1);
2019.04.21. 18:30;53,580;W;E (1);
2019.04.21. 18:45;31,330;W;E (1);
2019.04.21. 19:00;16,862;W;E (1);
2019.04.21. 19:15;9,678;W;E (1);
2019.04.21. 19:30;5,388;W;E (1);
2019.04.21. 19:45;1,496;W;E (1);
2019.04.21. 20:00;0,000;W;E (1);
2019.04.21. 20:15;0,000;W;E (1);
2019.04.21. 20:30;0,000;W;E (1);
2019.04.21. 20:45;0,000;W;E (1);
2019.04.21. 21:00;0,000;W;E (1);
2019.04.21. 21:15;0,000;W;E (1);
2019.04.21. 21:30;0,000;W;E (1);
2019.04.21. 21:45;0,000;W;E (1);
2019.04.21. 22:00;0,000;W;E (1);
2019.04.21. 22:15;0,000;W;E (1);
2019.04.21. 22:30;0,000;W;E (1);
2019.04.21. 22:45;0,000;W;E (1);
2019.04.21. 23:00;0,000;W;E (1);
2019.04.21. 23:15;0,000;W;E (1);
2019.04.21. 23:30;0,000;W;E (1);
2019.04.21. 23:45;0,000;W;E (1);
2019.04.22. 0:00;0,000;W;E (1);
2019.04.22. 0:15;0,000;W;E (1);
2019.04.22. 0:30;0,000;W;E (1);
2019.04.22. 0:45;0,000;W;E (1);
2019.04.22. 1:00;0,000;W;E (1);
2019.04.22. 1:15;0,000;W;E (1);
2019.04.22. 1:30;0,000;W;E (1);
2019.04.22. 1:45;0,000;W;E (1);
2019.04.22. 2:00;0,000;W;E (1);
2019.04.22. 2:15;0,000;W;E (1);
2019.04.22. 2:30;0,000;W;E (1);
2019.04.22. 2:45;0,000;W;E (1);
2019.04.22. 3:00;0,000;W;E (1);
2019.04.22. 3:15;0,000;W;E (1);
2019.04.22. 3:30;0,000;W;E (1);
2019.04.22. 3:45;0,000;W;E (1);
2019.04.22. 4:00;0,000;W;E (1);
2019.04.22. 4:15;0,000;W;E (1);
2019.04.22. 4:30;0,000;W;E (1);
2019.04.22. 4:45;0,000;W;E (1);
2019.04.22. 5:00;0,000;W;E (1);
2019.04.22. 5:15;0,000;W;E (1);
2019.04.22. 5:30;0,000;W;E (1);
2019.04.22. 5:45;0,000;W;E (1);
2019.04.22. 6:00;0,798;W;E (1);
2019.04.22. 6:15;4,590;W;E (1);
2019.04.22. 6:30;9,778;W;E (1);
2019.04.22. 6:45;18,359;W;E (1);
2019.04.22. 7:00;33,525;W;E (1);
2019.04.22. 7:15;55,277;W;E (1);
2019.04.22. 7:30;83,414;W;E (1);
2019.04.22. 7:45;115,044;W;E (1);
2019.04.22. 8:00;148,569;W;E (1);
2019.04.22. 8:15;181,396;W;E (1);
2019.04.22. 8:30;212,826;W;E (1);
2019.04.22. 8:45;241,762;W;E (1);
2019.04.22. 9:00;269,001;W;E (1);
2019.04.22. 9:15;296,240;W;E (1);
2019.04.22. 9:30;322,482;W;E (1);
2019.04.22. 9:45;348,025;W;E (1);
2019.04.22. 10:00;369,776;W;E (1);
2019.04.22. 10:15;391,228;W;E (1);
2019.04.22. 10:30;406,594;W;E (1);
2019.04.22. 10:45;423,956;W;E (1);
2019.04.22. 11:00;440,818;W;E (1);
2019.04.22. 11:15;451,095;W;E (1);
2019.04.22. 11:30;462,969;W;E (1);
2019.04.22. 11:45;462,969;W;E (1);
2019.04.22. 12:00;467,060;W;E (1);
2019.04.22. 12:15;471,650;W;E (1);
2019.04.22. 12:30;474,144;W;E (1);
2019.04.22. 12:45;455,386;W;E (1);
2019.04.22. 13:00;467,259;W;E (1);
2019.04.22. 13:15;457,082;W;E (1);
2019.04.22. 13:30;462,071;W;E (1);
2019.04.22. 13:45;430,541;W;E (1);
2019.04.22. 14:00;437,126;W;E (1);
2019.04.22. 14:15;440,220;W;E (1);
2019.04.22. 14:30;423,158;W;E (1);
2019.04.22. 14:45;406,794;W;E (1);
2019.04.22. 15:00;411,583;W;E (1);
2019.04.22. 15:15;401,106;W;E (1);
2019.04.22. 15:30;378,457;W;E (1);
2019.04.22. 15:45;355,907;W;E (1);
2019.04.22. 16:00;340,641;W;E (1);
2019.04.22. 16:15;287,560;W;E (1);
2019.04.22. 16:30;291,351;W;E (1);
2019.04.22. 16:45;260,919;W;E (1);
2019.04.22. 17:00;234,777;W;E (1);
2019.04.22. 17:15;207,737;W;E (1);
2019.04.22. 17:30;173,713;W;E (1);
2019.04.22. 17:45;139,389;W;E (1);
2019.04.22. 18:00;108,758;W;E (1);
2019.04.22. 18:15;80,520;W;E (1);
2019.04.22. 18:30;53,082;W;E (1);
2019.04.22. 18:45;32,128;W;E (1);
2019.04.22. 19:00;17,860;W;E (1);
2019.04.22. 19:15;9,678;W;E (1);
2019.04.22. 19:30;3,991;W;E (1);
2019.04.22. 19:45;0,598;W;E (1);
2019.04.22. 20:00;0,000;W;E (1);
2019.04.22. 20:15;0,000;W;E (1);
2019.04.22. 20:30;0,000;W;E (1);
2019.04.22. 20:45;0,000;W;E (1);
2019.04.22. 21:00;0,000;W;E (1);
2019.04.22. 21:15;0,000;W;E (1);
2019.04.22. 21:30;0,000;W;E (1);
2019.04.22. 21:45;0,000;W;E (1);
2019.04.22. 22:00;0,000;W;E (1);
2019.04.22. 22:15;0,000;W;E (1);
2019.04.22. 22:30;0,000;W;E (1);
2019.04.22. 22:45;0,000;W;E (1);
2019.04.22. 23:00;0,000;W;E (1);
2019.04.22. 23:15;0,000;W;E (1);
2019.04.22. 23:30;0,000;W;E (1);
2019.04.22. 23:45;0,000;W;E (1);
2019.04.23. 0:00;0,000;W;E (1);
2019.04.23. 0:15;0,000;W;E (1);
2019.04.23. 0:30;0,000;W;E (1);
2019.04.23. 0:45;0,000;W;E (1);
2019.04.23. 1:00;0,000;W;E (1);
2019.04.23. 1:15;0,000;W;E (1);
2019.04.23. 1:30;0,000;W;E (1);
2019.04.23. 1:45;0,000;W;E (1);
2019.04.23. 2:00;0,000;W;E (1);
2019.04.23. 2:15;0,000;W;E (1);
2019.04.23. 2:30;0,000;W;E (1);
2019.04.23. 2:45;0,000;W;E (1);
2019.04.23. 3:00;0,000;W;E (1);
2019.04.23. 3:15;0,000;W;E (1);
2019.04.23. 3:30;0,000;W;E (1);
2019.04.23. 3:45;0,000;W;E (1);
2019.04.23. 4:00;0,000;W;E (1);
2019.04.23. 4:15;0,000;W;E (1);
2019.04.23. 4:30;0,000;W;E (1);
2019.04.23. 4:45;0,000;W;E (1);
2019.04.23. 5:00;0,000;W;E (1);
2019.04.23. 5:15;0,000;W;E (1);
2019.04.23. 5:30;0,000;W;E (1);
2019.04.23. 5:45;0,000;W;E (1);
2019.04.23. 6:00;0,199;W;E (1);
2019.04.23. 6:15;3,692;W;E (1);
2019.04.23. 6:30;12,472;W;E (1);
2019.04.23. 6:45;17,860;W;E (1);
2019.04.23. 7:00;13,869;W;E (1);
2019.04.23. 7:15;10,975;W;E (1);
2019.04.23. 7:30;18,858;W;E (1);
2019.04.23. 7:45;34,822;W;E (1);
2019.04.23. 8:00;35,920;W;E (1);
2019.04.23. 8:15;34,124;W;E (1);
2019.04.23. 8:30;42,106;W;E (1);
2019.04.23. 8:45;32,028;W;E (1);
2019.04.23. 9:00;34,323;W;E (1);
2019.04.23. 9:15;38,714;W;E (1);
2019.04.23. 9:30;63,558;W;E (1);
2019.04.23. 9:45;67,350;W;E (1);
2019.04.23. 10:00;98,880;W;E (1);
2019.04.23. 10:15;126,418;W;E (1);
2019.04.23. 10:30;132,405;W;E (1);
2019.04.23. 10:45;84,112;W;E (1);
2019.04.23. 11:00;101,673;W;E (1);
2019.04.23. 11:15;102,372;W;E (1);
2019.04.23. 11:30;111,052;W;E (1);
2019.04.23. 11:45;83,614;W;E (1);
2019.04.23. 12:00;127,017;W;E (1);
2019.04.23. 12:15;241,462;W;E (1);
2019.04.23. 12:30;205,842;W;E (1);
2019.04.23. 12:45;146,873;W;E (1);
2019.04.23. 13:00;180,398;W;E (1);
2019.04.23. 13:15;99,378;W;E (1);
2019.04.23. 13:30;129,711;W;E (1);
2019.04.23. 13:45;113,048;W;E (1);
2019.04.23. 14:00;169,223;W;E (1);
2019.04.23. 14:15;174,112;W;E (1);
2019.04.23. 14:30;177,904;W;E (1);
2019.04.23. 14:45;216,418;W;E (1);
2019.04.23. 15:00;188,580;W;E (1);
2019.04.23. 15:15;155,254;W;E (1);
2019.04.23. 15:30;163,935;W;E (1);
2019.04.23. 15:45;116,440;W;E (1);
2019.04.23. 16:00;142,782;W;E (1);
2019.04.23. 16:15;116,540;W;E (1);
2019.04.23. 16:30;114,545;W;E (1);
2019.04.23. 16:45;117,538;W;E (1);
2019.04.23. 17:00;107,261;W;E (1);
2019.04.23. 17:15;63,259;W;E (1);
2019.04.23. 17:30;70,144;W;E (1);
2019.04.23. 17:45;66,751;W;E (1);
2019.04.23. 18:00;38,314;W;E (1);
2019.04.23. 18:15;24,545;W;E (1);
2019.04.23. 18:30;18,060;W;E (1);
2019.04.23. 18:45;9,379;W;E (1);
2019.04.23. 19:00;5,587;W;E (1);
2019.04.23. 19:15;1,796;W;E (1);
2019.04.23. 19:30;0,499;W;E (1);
2019.04.23. 19:45;0,100;W;E (1);
2019.04.23. 20:00;0,000;W;E (1);
2019.04.23. 20:15;0,000;W;E (1);
2019.04.23. 20:30;0,000;W;E (1);
2019.04.23. 20:45;0,000;W;E (1);
2019.04.23. 21:00;0,000;W;E (1);
2019.04.23. 21:15;0,000;W;E (1);
2019.04.23. 21:30;0,000;W;E (1);
2019.04.23. 21:45;0,000;W;E (1);
2019.04.23. 22:00;0,000;W;E (1);
2019.04.23. 22:15;0,000;W;E (1);
2019.04.23. 22:30;0,000;W;E (1);
2019.04.23. 22:45;0,000;W;E (1);
2019.04.23. 23:00;0,000;W;E (1);
2019.04.23. 23:15;0,000;W;E (1);
2019.04.23. 23:30;0,000;W;E (1);
2019.04.23. 23:45;0,000;W;E (1);
2019.04.24. 0:00;0,000;W;E (1);
2019.04.24. 0:15;0,000;W;E (1);
2019.04.24. 0:30;0,000;W;E (1);
2019.04.24. 0:45;0,000;W;E (1);
2019.04.24. 1:00;0,000;W;E (1);
2019.04.24. 1:15;0,000;W;E (1);
2019.04.24. 1:30;0,000;W;E (1);
2019.04.24. 1:45;0,000;W;E (1);
2019.04.24. 2:00;0,000;W;E (1);
2019.04.24. 2:15;0,000;W;E (1);
2019.04.24. 2:30;0,000;W;E (1);
2019.04.24. 2:45;0,000;W;E (1);
2019.04.24. 3:00;0,000;W;E (1);
2019.04.24. 3:15;0,000;W;E (1);
2019.04.24. 3:30;0,000;W;E (1);
2019.04.24. 3:45;0,000;W;E (1);
2019.04.24. 4:00;0,000;W;E (1);
2019.04.24. 4:15;0,000;W;E (1);
2019.04.24. 4:30;0,000;W;E (1);
2019.04.24. 4:45;0,000;W;E (1);
2019.04.24. 5:00;0,000;W;E (1);
2019.04.24. 5:15;0,000;W;E (1);
2019.04.24. 5:30;0,000;W;E (1);
2019.04.24. 5:45;0,000;W;E (1);
2019.04.24. 6:00;0,798;W;E (1);
2019.04.24. 6:15;5,188;W;E (1);
2019.04.24. 6:30;11,175;W;E (1);
2019.04.24. 6:45;25,643;W;E (1);
2019.04.24. 7:00;40,310;W;E (1);
2019.04.24. 7:15;59,767;W;E (1);
2019.04.24. 7:30;65,454;W;E (1);
2019.04.24. 7:45;85,509;W;E (1);
2019.04.24. 8:00;86,308;W;E (1);
2019.04.24. 8:15;146,573;W;E (1);
2019.04.24. 8:30;197,360;W;E (1);
2019.04.24. 8:45;173,214;W;E (1);
2019.04.24. 9:00;142,283;W;E (1);
2019.04.24. 9:15;250,242;W;E (1);
2019.04.24. 9:30;301,229;W;E (1);
2019.04.24. 9:45;328,269;W;E (1);
2019.04.24. 10:00;352,016;W;E (1);
2019.04.24. 10:15;374,466;W;E (1);
2019.04.24. 10:30;390,330;W;E (1);
2019.04.24. 10:45;403,501;W;E (1);
2019.04.24. 11:00;418,069;W;E (1);
2019.04.24. 11:15;430,541;W;E (1);
2019.04.24. 11:30;443,013;W;E (1);
2019.04.24. 11:45;451,394;W;E (1);
2019.04.24. 12:00;452,891;W;E (1);
2019.04.24. 12:15;456,384;W;E (1);
2019.04.24. 12:30;452,392;W;E (1);
2019.04.24. 12:45;286,262;W;E (1);
2019.04.24. 13:00;191,074;W;E (1);
2019.04.24. 13:15;359,400;W;E (1);
2019.04.24. 13:30;395,419;W;E (1);
2019.04.24. 13:45;369,776;W;E (1);
2019.04.24. 14:00;159,145;W;E (1);
2019.04.24. 14:15;133,203;W;E (1);
2019.04.24. 14:30;76,330;W;E (1);
2019.04.24. 14:45;169,822;W;E (1);
2019.04.24. 15:00;201,850;W;E (1);
2019.04.24. 15:15;150,664;W;E (1);
2019.04.24. 15:30;283,169;W;E (1);
2019.04.24. 15:45;189,478;W;E (1);
2019.04.24. 16:00;276,883;W;E (1);
2019.04.24. 16:15;275,985;W;E (1);
2019.04.24. 16:30;230,886;W;E (1);
2019.04.24. 16:45;235,974;W;E (1);
2019.04.24. 17:00;176,606;W;E (1);
2019.04.24. 17:15;172,416;W;E (1);
2019.04.24. 17:30;148,270;W;E (1);
2019.04.24. 17:45;119,633;W;E (1);
2019.04.24. 18:00;99,279;W;E (1);
2019.04.24. 18:15;75,831;W;E (1);
2019.04.24. 18:30;51,485;W;E (1);
2019.04.24. 18:45;37,716;W;E (1);
2019.04.24. 19:00;23,148;W;E (1);
